id,list_of_equipment_id,equipment_value,created_at,updated_at
1690,2,1.13,2021-07-17 07:49:33,2021-07-17 07:49:33
1691,2,1.09,2021-07-17 07:57:39,2021-07-17 07:57:39
1692,1,6.34,2021-07-17 07:58:32,2021-07-17 07:58:32
1693,4,0,2021-07-17 07:59:44,2021-07-17 07:59:44
1694,3,0,2021-07-17 08:01:04,2021-07-17 08:01:04
1695,6,1,2021-07-17 08:01:45,2021-07-17 08:01:45
1696,3,1,2021-07-17 08:02:28,2021-07-17 08:02:28
1697,1,2.62,2021-07-17 08:04:14,2021-07-17 08:04:14
1698,4,0,2021-07-17 08:05:31,2021-07-17 08:05:31
1699,1,4.82,2021-07-17 08:06:47,2021-07-17 08:06:47
1700,6,1,2021-07-17 08:09:52,2021-07-17 08:09:52
1701,2,0.78,2021-07-17 08:10:44,2021-07-17 08:10:44
1702,2,0.87,2021-07-17 08:12:23,2021-07-17 08:12:23
1703,4,0,2021-07-17 08:14:18,2021-07-17 08:14:18
1704,3,1,2021-07-17 08:19:23,2021-07-17 08:19:23
1705,6,0,2021-07-17 08:21:02,2021-07-17 08:21:02
1706,6,0,2021-07-17 08:22:13,2021-07-17 08:22:13
1707,6,1,2021-07-17 08:25:01,2021-07-17 08:25:01
1708,2,1.03,2021-07-17 08:25:19,2021-07-17 08:25:19
1709,5,0,2021-07-17 08:25:37,2021-07-17 08:25:37
1710,2,1.05,2021-07-17 08:26:13,2021-07-17 08:26:13
1711,5,1,2021-07-17 08:28:08,2021-07-17 08:28:08
1712,6,0,2021-07-17 08:28:29,2021-07-17 08:28:29
1713,4,1,2021-07-17 08:30:28,2021-07-17 08:30:28
1714,4,0,2021-07-17 08:31:30,2021-07-17 08:31:30
1715,2,1.73,2021-07-17 08:31:54,2021-07-17 08:31:54
1716,1,13.56,2021-07-17 08:32:03,2021-07-17 08:32:03
1717,4,1,2021-07-17 08:32:19,2021-07-17 08:32:19
1718,2,0.78,2021-07-17 08:33:52,2021-07-17 08:33:52
1719,6,1,2021-07-17 08:35:30,2021-07-17 08:35:30
1720,4,0,2021-07-17 08:36:50,2021-07-17 08:36:50
1721,3,0,2021-07-17 08:37:36,2021-07-17 08:37:36
1722,4,1,2021-07-17 08:38:07,2021-07-17 08:38:07
1723,2,1.83,2021-07-17 08:39:03,2021-07-17 08:39:03
1724,4,1,2021-07-17 08:40:08,2021-07-17 08:40:08
1725,4,0,2021-07-17 08:40:31,2021-07-17 08:40:31
1726,6,1,2021-07-17 08:41:38,2021-07-17 08:41:38
1727,3,0,2021-07-17 08:42:14,2021-07-17 08:42:14
1728,3,2,2021-07-17 08:43:00,2021-07-17 08:43:00
1729,4,1,2021-07-17 08:43:10,2021-07-17 08:43:10
1730,3,1,2021-07-17 08:44:22,2021-07-17 08:44:22
1731,2,1.5,2021-07-17 08:48:38,2021-07-17 08:48:38
1732,6,1,2021-07-17 08:52:50,2021-07-17 08:52:50
1733,6,1,2021-07-17 08:55:40,2021-07-17 08:55:40
1734,1,1.92,2021-07-17 08:57:01,2021-07-17 08:57:01
1735,5,0,2021-07-17 08:57:28,2021-07-17 08:57:28
1736,1,5.80,2021-07-17 08:58:10,2021-07-17 08:58:10
1737,5,0,2021-07-17 09:01:57,2021-07-17 09:01:57
1738,2,0.94,2021-07-17 09:06:23,2021-07-17 09:06:23
1739,3,2,2021-07-17 09:07:41,2021-07-17 09:07:41
1740,5,1,2021-07-17 09:10:46,2021-07-17 09:10:46
1741,1,12.03,2021-07-17 09:11:45,2021-07-17 09:11:45
1742,3,1,2021-07-17 09:12:46,2021-07-17 09:12:46
1743,4,0,2021-07-17 09:16:14,2021-07-17 09:16:14
1744,4,0,2021-07-17 09:16:16,2021-07-17 09:16:16
1745,6,0,2021-07-17 09:17:29,2021-07-17 09:17:29
1746,3,2,2021-07-17 09:18:00,2021-07-17 09:18:00
1747,1,5.10,2021-07-17 09:18:15,2021-07-17 09:18:15
1748,3,0,2021-07-17 09:19:38,2021-07-17 09:19:38
1749,4,1,2021-07-17 09:19:40,2021-07-17 09:19:40
1750,4,0,2021-07-17 09:20:42,2021-07-17 09:20:42
1751,3,0,2021-07-17 09:20:50,2021-07-17 09:20:50
1752,2,0.73,2021-07-17 09:22:12,2021-07-17 09:22:12
1753,2,0.14,2021-07-17 09:22:55,2021-07-17 09:22:55
1754,1,12.90,2021-07-17 09:23:14,2021-07-17 09:23:14
1755,4,0,2021-07-17 09:23:19,2021-07-17 09:23:19
1756,4,0,2021-07-17 09:25:41,2021-07-17 09:25:41
1757,2,1.07,2021-07-17 09:25:53,2021-07-17 09:25:53
1758,5,0,2021-07-17 09:26:06,2021-07-17 09:26:06
1759,6,1,2021-07-17 09:27:00,2021-07-17 09:27:00
1760,4,0,2021-07-17 09:27:24,2021-07-17 09:27:24
1761,3,2,2021-07-17 09:28:12,2021-07-17 09:28:12
1762,1,5.19,2021-07-17 09:28:26,2021-07-17 09:28:26
1763,4,0,2021-07-17 09:30:20,2021-07-17 09:30:20
1764,6,0,2021-07-17 09:31:50,2021-07-17 09:31:50
1765,1,9.26,2021-07-17 09:33:38,2021-07-17 09:33:38
1766,5,0,2021-07-17 09:34:26,2021-07-17 09:34:26
1767,2,0.94,2021-07-17 09:35:04,2021-07-17 09:35:04
1768,6,0,2021-07-17 09:35:54,2021-07-17 09:35:54
1769,6,1,2021-07-17 09:36:13,2021-07-17 09:36:13
1770,3,1,2021-07-17 09:40:42,2021-07-17 09:40:42
1771,2,0.7,2021-07-17 09:42:00,2021-07-17 09:42:00
1772,4,1,2021-07-17 09:44:28,2021-07-17 09:44:28
1773,2,0.78,2021-07-17 09:48:12,2021-07-17 09:48:12
1774,6,1,2021-07-17 09:49:45,2021-07-17 09:49:45
1775,6,1,2021-07-17 09:50:36,2021-07-17 09:50:36
1776,5,0,2021-07-17 09:55:59,2021-07-17 09:55:59
1777,3,0,2021-07-17 09:57:52,2021-07-17 09:57:52
1778,2,1,2021-07-17 09:58:23,2021-07-17 09:58:23
1779,1,5.36,2021-07-17 09:58:40,2021-07-17 09:58:40
1780,1,11.76,2021-07-17 09:58:45,2021-07-17 09:58:45
1781,2,1.47,2021-07-17 09:59:36,2021-07-17 09:59:36
1782,6,0,2021-07-17 11:01:18,2021-07-17 11:01:18
1783,5,0,2021-07-17 11:05:22,2021-07-17 11:05:22
1784,3,0,2021-07-17 11:06:05,2021-07-17 11:06:05
1785,5,1,2021-07-17 11:08:19,2021-07-17 11:08:19
1786,4,0,2021-07-17 11:09:35,2021-07-17 11:09:35
1787,6,1,2021-07-17 11:10:37,2021-07-17 11:10:37
1788,3,1,2021-07-17 11:13:27,2021-07-17 11:13:27
1789,6,1,2021-07-17 11:14:18,2021-07-17 11:14:18
1790,2,1.24,2021-07-17 11:15:13,2021-07-17 11:15:13
1791,3,1,2021-07-17 11:16:00,2021-07-17 11:16:00
1792,3,2,2021-07-17 11:20:02,2021-07-17 11:20:02
1793,4,1,2021-07-17 11:26:44,2021-07-17 11:26:44
1794,5,0,2021-07-17 11:30:05,2021-07-17 11:30:05
1795,2,0.9,2021-07-17 11:30:23,2021-07-17 11:30:23
1796,5,0,2021-07-17 11:34:35,2021-07-17 11:34:35
1797,4,0,2021-07-17 11:35:42,2021-07-17 11:35:42
1798,4,0,2021-07-17 11:39:39,2021-07-17 11:39:39
1799,6,0,2021-07-17 11:41:12,2021-07-17 11:41:12
1800,4,1,2021-07-17 11:41:49,2021-07-17 11:41:49
1801,5,1,2021-07-17 11:42:07,2021-07-17 11:42:07
1802,3,0,2021-07-17 11:42:13,2021-07-17 11:42:13
1803,3,0,2021-07-17 11:44:56,2021-07-17 11:44:56
1804,1,0.79,2021-07-17 11:45:13,2021-07-17 11:45:13
1805,4,1,2021-07-17 11:47:13,2021-07-17 11:47:13
1806,2,1.68,2021-07-17 11:49:39,2021-07-17 11:49:39
1807,6,0,2021-07-17 11:50:55,2021-07-17 11:50:55
1808,4,0,2021-07-17 11:51:51,2021-07-17 11:51:51
1809,6,1,2021-07-17 11:58:39,2021-07-17 11:58:39
1810,5,1,2021-07-17 12:00:15,2021-07-17 12:00:15
1811,3,2,2021-07-17 12:00:21,2021-07-17 12:00:21
1812,4,1,2021-07-17 12:00:58,2021-07-17 12:00:58
1813,6,0,2021-07-17 12:02:12,2021-07-17 12:02:12
1814,5,1,2021-07-17 12:03:16,2021-07-17 12:03:16
1815,5,0,2021-07-17 12:04:04,2021-07-17 12:04:04
1816,6,1,2021-07-17 12:04:10,2021-07-17 12:04:10
1817,6,0,2021-07-17 12:11:24,2021-07-17 12:11:24
1818,1,0.81,2021-07-17 12:15:06,2021-07-17 12:15:06
1819,4,0,2021-07-17 12:15:57,2021-07-17 12:15:57
1820,1,9.60,2021-07-17 12:17:53,2021-07-17 12:17:53
1821,6,1,2021-07-17 12:19:47,2021-07-17 12:19:47
1822,6,1,2021-07-17 12:22:17,2021-07-17 12:22:17
1823,1,6.71,2021-07-17 12:26:33,2021-07-17 12:26:33
1824,4,0,2021-07-17 12:27:11,2021-07-17 12:27:11
1825,2,1.68,2021-07-17 12:28:40,2021-07-17 12:28:40
1826,6,1,2021-07-17 12:30:47,2021-07-17 12:30:47
1827,3,1,2021-07-17 12:35:23,2021-07-17 12:35:23
1828,6,0,2021-07-17 12:37:54,2021-07-17 12:37:54
1829,2,0.94,2021-07-17 12:40:45,2021-07-17 12:40:45
1830,1,13.58,2021-07-17 12:43:48,2021-07-17 12:43:48
1831,2,1.18,2021-07-17 12:43:56,2021-07-17 12:43:56
1832,5,1,2021-07-17 12:46:16,2021-07-17 12:46:16
1833,4,0,2021-07-17 12:47:02,2021-07-17 12:47:02
1834,5,0,2021-07-17 12:51:40,2021-07-17 12:51:40
1835,4,1,2021-07-17 12:54:48,2021-07-17 12:54:48
1836,1,6.13,2021-07-17 12:59:33,2021-07-17 12:59:33
1837,2,0.94,2021-07-17 13:00:00,2021-07-17 13:00:00
1838,2,0.89,2021-07-17 13:00:35,2021-07-17 13:00:35
1839,6,1,2021-07-17 13:01:17,2021-07-17 13:01:17
1840,5,0,2021-07-17 13:02:10,2021-07-17 13:02:10
1841,6,0,2021-07-17 13:11:00,2021-07-17 13:11:00
1842,5,0,2021-07-17 13:11:15,2021-07-17 13:11:15
1843,5,1,2021-07-17 13:11:17,2021-07-17 13:11:17
1844,6,1,2021-07-17 13:15:05,2021-07-17 13:15:05
1845,4,0,2021-07-17 13:26:56,2021-07-17 13:26:56
1846,2,1.04,2021-07-17 13:32:25,2021-07-17 13:32:25
1847,5,1,2021-07-17 13:34:46,2021-07-17 13:34:46
1848,1,8.05,2021-07-17 13:37:46,2021-07-17 13:37:46
1849,4,1,2021-07-17 13:39:02,2021-07-17 13:39:02
1850,1,13.28,2021-07-17 13:39:03,2021-07-17 13:39:03
1851,4,0,2021-07-17 13:41:50,2021-07-17 13:41:50
1852,5,1,2021-07-17 13:42:23,2021-07-17 13:42:23
1853,4,0,2021-07-17 13:45:44,2021-07-17 13:45:44
1854,4,0,2021-07-17 13:46:48,2021-07-17 13:46:48
1855,5,1,2021-07-17 13:47:17,2021-07-17 13:47:17
1856,1,5.41,2021-07-17 13:48:28,2021-07-17 13:48:28
1857,2,1.49,2021-07-17 13:50:15,2021-07-17 13:50:15
1858,5,1,2021-07-17 13:51:30,2021-07-17 13:51:30
1859,4,0,2021-07-17 13:54:07,2021-07-17 13:54:07
1860,5,0,2021-07-17 13:55:20,2021-07-17 13:55:20
1861,4,0,2021-07-17 13:55:32,2021-07-17 13:55:32
1862,5,1,2021-07-17 14:00:25,2021-07-17 14:00:25
1863,6,0,2021-07-17 14:05:11,2021-07-17 14:05:11
1864,3,2,2021-07-17 14:05:43,2021-07-17 14:05:43
1865,5,1,2021-07-17 14:06:57,2021-07-17 14:06:57
1866,2,1.99,2021-07-17 14:12:39,2021-07-17 14:12:39
1867,1,5.93,2021-07-17 14:12:44,2021-07-17 14:12:44
1868,3,0,2021-07-17 14:15:18,2021-07-17 14:15:18
1869,4,1,2021-07-17 14:17:38,2021-07-17 14:17:38
1870,6,1,2021-07-17 14:17:48,2021-07-17 14:17:48
1871,1,2.14,2021-07-17 14:17:50,2021-07-17 14:17:50
1872,6,0,2021-07-17 14:18:11,2021-07-17 14:18:11
1873,6,1,2021-07-17 14:22:09,2021-07-17 14:22:09
1874,6,1,2021-07-17 14:26:28,2021-07-17 14:26:28
1875,1,5.27,2021-07-17 14:26:31,2021-07-17 14:26:31
1876,1,5.26,2021-07-17 14:28:33,2021-07-17 14:28:33
1877,5,1,2021-07-17 14:29:13,2021-07-17 14:29:13
1878,4,0,2021-07-17 14:32:49,2021-07-17 14:32:49
1879,3,0,2021-07-17 14:36:46,2021-07-17 14:36:46
1880,4,0,2021-07-17 14:37:04,2021-07-17 14:37:04
1881,4,1,2021-07-17 14:38:08,2021-07-17 14:38:08
1882,3,1,2021-07-17 14:39:01,2021-07-17 14:39:01
1883,6,1,2021-07-17 14:39:53,2021-07-17 14:39:53
1884,6,1,2021-07-17 14:44:45,2021-07-17 14:44:45
1885,1,5.20,2021-07-17 14:47:52,2021-07-17 14:47:52
1886,6,0,2021-07-17 14:48:03,2021-07-17 14:48:03
1887,3,1,2021-07-17 14:48:16,2021-07-17 14:48:16
1888,6,1,2021-07-17 14:49:47,2021-07-17 14:49:47
1889,1,0.92,2021-07-17 14:50:25,2021-07-17 14:50:25
1890,5,1,2021-07-17 14:51:32,2021-07-17 14:51:32
1891,4,0,2021-07-17 14:54:02,2021-07-17 14:54:02
1892,5,0,2021-07-17 14:54:31,2021-07-17 14:54:31
1893,4,1,2021-07-17 14:55:46,2021-07-17 14:55:46
1894,3,2,2021-07-17 14:55:54,2021-07-17 14:55:54
1895,3,2,2021-07-17 14:56:49,2021-07-17 14:56:49
1896,1,5.28,2021-07-17 14:57:39,2021-07-17 14:57:39
1897,4,0,2021-07-17 14:58:27,2021-07-17 14:58:27
1898,4,0,2021-07-17 14:59:25,2021-07-17 14:59:25
1899,4,0,2021-07-17 15:03:17,2021-07-17 15:03:17
1900,3,1,2021-07-17 15:05:21,2021-07-17 15:05:21
1901,1,5.54,2021-07-17 15:13:50,2021-07-17 15:13:50
1902,2,0.34,2021-07-17 15:18:02,2021-07-17 15:18:02
1903,4,0,2021-07-17 15:19:44,2021-07-17 15:19:44
1904,5,0,2021-07-17 15:22:24,2021-07-17 15:22:24
1905,5,1,2021-07-17 15:22:47,2021-07-17 15:22:47
1906,2,1.09,2021-07-17 15:29:12,2021-07-17 15:29:12
1907,5,0,2021-07-17 15:29:18,2021-07-17 15:29:18
1908,6,1,2021-07-17 15:33:12,2021-07-17 15:33:12
1909,2,1.03,2021-07-17 15:34:45,2021-07-17 15:34:45
1910,3,0,2021-07-17 15:35:18,2021-07-17 15:35:18
1911,6,1,2021-07-17 15:37:12,2021-07-17 15:37:12
1912,4,1,2021-07-17 15:39:08,2021-07-17 15:39:08
1913,6,1,2021-07-17 15:40:52,2021-07-17 15:40:52
1914,3,2,2021-07-17 15:42:26,2021-07-17 15:42:26
1915,4,0,2021-07-17 15:44:33,2021-07-17 15:44:33
1916,2,0.54,2021-07-17 15:45:25,2021-07-17 15:45:25
1917,4,1,2021-07-17 15:47:06,2021-07-17 15:47:06
1918,5,1,2021-07-17 15:50:39,2021-07-17 15:50:39
1919,5,0,2021-07-17 15:56:56,2021-07-17 15:56:56
1920,1,6.10,2021-07-17 15:57:40,2021-07-17 15:57:40
1921,6,0,2021-07-17 15:58:22,2021-07-17 15:58:22
1922,6,0,2021-07-17 15:58:59,2021-07-17 15:58:59
1923,6,0,2021-07-17 15:59:44,2021-07-17 15:59:44
1924,3,1,2021-07-17 16:03:56,2021-07-17 16:03:56
1925,4,1,2021-07-17 16:05:45,2021-07-17 16:05:45
1926,2,0.97,2021-07-17 16:08:38,2021-07-17 16:08:38
1927,6,1,2021-07-17 16:11:57,2021-07-17 16:11:57
1928,2,1.79,2021-07-17 16:13:47,2021-07-17 16:13:47
1929,1,5.04,2021-07-17 16:16:33,2021-07-17 16:16:33
1930,2,0.97,2021-07-17 16:18:37,2021-07-17 16:18:37
1931,2,0.23,2021-07-17 16:18:57,2021-07-17 16:18:57
1932,4,0,2021-07-17 16:19:08,2021-07-17 16:19:08
1933,3,1,2021-07-17 16:19:39,2021-07-17 16:19:39
1934,3,0,2021-07-17 16:20:04,2021-07-17 16:20:04
1935,6,0,2021-07-17 16:20:05,2021-07-17 16:20:05
1936,1,5.16,2021-07-17 16:21:41,2021-07-17 16:21:41
1937,1,2.90,2021-07-17 16:25:11,2021-07-17 16:25:11
1938,3,0,2021-07-17 16:30:08,2021-07-17 16:30:08
1939,6,1,2021-07-17 16:32:13,2021-07-17 16:32:13
1940,4,1,2021-07-17 16:34:42,2021-07-17 16:34:42
1941,5,0,2021-07-17 16:35:23,2021-07-17 16:35:23
1942,6,0,2021-07-17 16:36:03,2021-07-17 16:36:03
1943,3,1,2021-07-17 16:37:33,2021-07-17 16:37:33
1944,2,1.24,2021-07-17 16:39:02,2021-07-17 16:39:02
1945,6,0,2021-07-17 16:40:00,2021-07-17 16:40:00
1946,1,5.48,2021-07-17 16:41:50,2021-07-17 16:41:50
1947,3,2,2021-07-17 16:42:39,2021-07-17 16:42:39
1948,4,1,2021-07-17 16:42:39,2021-07-17 16:42:39
1949,5,0,2021-07-17 16:44:01,2021-07-17 16:44:01
1950,2,1.04,2021-07-17 16:44:16,2021-07-17 16:44:16
1951,3,1,2021-07-17 16:46:06,2021-07-17 16:46:06
1952,5,1,2021-07-17 16:46:23,2021-07-17 16:46:23
1953,1,1.33,2021-07-17 16:52:47,2021-07-17 16:52:47
1954,2,0.55,2021-07-17 17:00:11,2021-07-17 17:00:11
1955,5,0,2021-07-17 17:00:20,2021-07-17 17:00:20
1956,1,0.59,2021-07-17 17:02:08,2021-07-17 17:02:08
1957,1,4.55,2021-07-17 17:05:51,2021-07-17 17:05:51
1958,1,3.27,2021-07-17 17:08:40,2021-07-17 17:08:40
1959,1,6.06,2021-07-17 17:09:54,2021-07-17 17:09:54
1960,3,0,2021-07-17 17:11:23,2021-07-17 17:11:23
1961,5,1,2021-07-17 17:11:33,2021-07-17 17:11:33
1962,1,5.89,2021-07-17 17:11:37,2021-07-17 17:11:37
1963,4,0,2021-07-17 17:12:56,2021-07-17 17:12:56
1964,3,2,2021-07-17 17:14:28,2021-07-17 17:14:28
1965,5,0,2021-07-17 17:17:17,2021-07-17 17:17:17
1966,4,0,2021-07-17 17:18:33,2021-07-17 17:18:33
1967,6,0,2021-07-17 17:24:59,2021-07-17 17:24:59
1968,6,0,2021-07-17 17:25:45,2021-07-17 17:25:45
1969,2,0.76,2021-07-17 17:25:57,2021-07-17 17:25:57
1970,3,1,2021-07-17 17:28:49,2021-07-17 17:28:49
1971,4,1,2021-07-17 17:32:38,2021-07-17 17:32:38
1972,2,0.91,2021-07-17 17:36:28,2021-07-17 17:36:28
1973,5,0,2021-07-17 17:45:56,2021-07-17 17:45:56
1974,5,1,2021-07-17 17:46:30,2021-07-17 17:46:30
1975,1,5.39,2021-07-17 17:49:36,2021-07-17 17:49:36
1976,4,0,2021-07-17 17:51:02,2021-07-17 17:51:02
1977,4,1,2021-07-17 17:54:58,2021-07-17 17:54:58
1978,4,0,2021-07-17 17:55:20,2021-07-17 17:55:20
1979,6,1,2021-07-17 17:56:42,2021-07-17 17:56:42
1980,4,1,2021-07-17 17:59:21,2021-07-17 17:59:21
1981,2,0.92,2021-07-17 18:04:37,2021-07-17 18:04:37
1982,1,5.69,2021-07-17 18:06:08,2021-07-17 18:06:08
1983,2,1.61,2021-07-17 18:11:31,2021-07-17 18:11:31
1984,4,1,2021-07-17 18:12:17,2021-07-17 18:12:17
1985,2,1,2021-07-17 18:14:47,2021-07-17 18:14:47
1986,2,0.84,2021-07-17 18:19:47,2021-07-17 18:19:47
1987,1,5.84,2021-07-17 18:20:21,2021-07-17 18:20:21
1988,2,0.91,2021-07-17 18:21:56,2021-07-17 18:21:56
1989,6,1,2021-07-17 18:24:45,2021-07-17 18:24:45
1990,5,0,2021-07-17 18:30:59,2021-07-17 18:30:59
1991,6,1,2021-07-17 18:31:55,2021-07-17 18:31:55
1992,2,1,2021-07-17 18:32:47,2021-07-17 18:32:47
1993,4,0,2021-07-17 18:32:57,2021-07-17 18:32:57
1994,4,1,2021-07-17 18:33:37,2021-07-17 18:33:37
1995,6,0,2021-07-17 18:34:17,2021-07-17 18:34:17
1996,3,2,2021-07-17 18:40:14,2021-07-17 18:40:14
1997,1,1.50,2021-07-17 18:42:30,2021-07-17 18:42:30
1998,4,0,2021-07-17 18:42:52,2021-07-17 18:42:52
1999,6,0,2021-07-17 18:43:03,2021-07-17 18:43:03
2000,4,0,2021-07-17 18:45:16,2021-07-17 18:45:16
2001,1,6.29,2021-07-17 18:46:06,2021-07-17 18:46:06
2002,4,1,2021-07-17 18:46:49,2021-07-17 18:46:49
2003,3,2,2021-07-17 18:48:15,2021-07-17 18:48:15
2004,1,6.32,2021-07-17 18:51:46,2021-07-17 18:51:46
2005,2,1.07,2021-07-17 18:55:04,2021-07-17 18:55:04
2006,6,0,2021-07-17 18:55:19,2021-07-17 18:55:19
2007,5,0,2021-07-17 18:58:37,2021-07-17 18:58:37
2008,3,1,2021-07-17 19:00:35,2021-07-17 19:00:35
2009,6,0,2021-07-17 19:04:41,2021-07-17 19:04:41
2010,2,0.9,2021-07-17 19:07:05,2021-07-17 19:07:05
2011,6,1,2021-07-17 19:08:15,2021-07-17 19:08:15
2012,1,5.74,2021-07-17 19:09:54,2021-07-17 19:09:54
2013,6,1,2021-07-17 19:13:19,2021-07-17 19:13:19
2014,2,1.05,2021-07-17 19:17:02,2021-07-17 19:17:02
2015,1,3.17,2021-07-17 19:20:43,2021-07-17 19:20:43
2016,5,1,2021-07-17 19:21:13,2021-07-17 19:21:13
2017,6,1,2021-07-17 19:23:52,2021-07-17 19:23:52
2018,2,0.82,2021-07-17 19:27:04,2021-07-17 19:27:04
2019,6,0,2021-07-17 19:28:03,2021-07-17 19:28:03
2020,6,1,2021-07-17 19:28:29,2021-07-17 19:28:29
2021,3,1,2021-07-17 19:31:53,2021-07-17 19:31:53
2022,4,1,2021-07-17 19:32:11,2021-07-17 19:32:11
2023,4,1,2021-07-17 19:38:22,2021-07-17 19:38:22
2024,3,2,2021-07-17 19:40:00,2021-07-17 19:40:00
2025,3,1,2021-07-17 19:41:23,2021-07-17 19:41:23
2026,5,0,2021-07-17 19:41:58,2021-07-17 19:41:58
2027,6,0,2021-07-17 19:44:58,2021-07-17 19:44:58
2028,3,0,2021-07-17 19:45:35,2021-07-17 19:45:35
2029,4,1,2021-07-17 19:45:35,2021-07-17 19:45:35
2030,6,0,2021-07-17 19:48:42,2021-07-17 19:48:42
2031,3,0,2021-07-17 19:49:57,2021-07-17 19:49:57
2032,2,0.98,2021-07-17 19:50:04,2021-07-17 19:50:04
2033,3,1,2021-07-17 19:52:31,2021-07-17 19:52:31
2034,5,1,2021-07-17 19:52:47,2021-07-17 19:52:47
2035,1,6.35,2021-07-17 19:53:49,2021-07-17 19:53:49
2036,5,0,2021-07-17 19:53:49,2021-07-17 19:53:49
2037,3,1,2021-07-17 19:59:43,2021-07-17 19:59:43
2038,1,1.15,2021-07-17 20:01:34,2021-07-17 20:01:34
2039,3,1,2021-07-17 20:01:58,2021-07-17 20:01:58
2040,6,0,2021-07-17 20:06:26,2021-07-17 20:06:26
2041,3,1,2021-07-17 20:06:40,2021-07-17 20:06:40
2042,1,5.88,2021-07-17 20:08:08,2021-07-17 20:08:08
2043,2,0.99,2021-07-17 20:12:58,2021-07-17 20:12:58
2044,5,1,2021-07-17 20:13:02,2021-07-17 20:13:02
2045,4,0,2021-07-17 20:14:41,2021-07-17 20:14:41
2046,5,1,2021-07-17 20:17:19,2021-07-17 20:17:19
2047,1,5.50,2021-07-17 20:19:26,2021-07-17 20:19:26
2048,4,1,2021-07-17 20:19:32,2021-07-17 20:19:32
2049,5,0,2021-07-17 20:21:24,2021-07-17 20:21:24
2050,1,11.13,2021-07-17 20:27:58,2021-07-17 20:27:58
2051,6,0,2021-07-17 20:31:32,2021-07-17 20:31:32
2052,4,0,2021-07-17 20:36:24,2021-07-17 20:36:24
2053,3,1,2021-07-17 20:39:50,2021-07-17 20:39:50
2054,5,1,2021-07-17 20:43:00,2021-07-17 20:43:00
2055,1,13.38,2021-07-17 20:44:45,2021-07-17 20:44:45
2056,1,1.28,2021-07-17 20:46:15,2021-07-17 20:46:15
2057,2,1.99,2021-07-17 20:51:13,2021-07-17 20:51:13
2058,4,0,2021-07-17 20:51:14,2021-07-17 20:51:14
2059,4,0,2021-07-17 20:51:46,2021-07-17 20:51:46
2060,1,4.09,2021-07-17 20:53:25,2021-07-17 20:53:25
2061,5,0,2021-07-17 20:54:44,2021-07-17 20:54:44
2062,2,1.18,2021-07-17 20:55:53,2021-07-17 20:55:53
2063,3,1,2021-07-17 20:56:00,2021-07-17 20:56:00
2064,2,0.73,2021-07-17 20:58:00,2021-07-17 20:58:00
2065,6,0,2021-07-17 20:58:07,2021-07-17 20:58:07
2066,6,0,2021-07-17 20:59:12,2021-07-17 20:59:12
2067,6,1,2021-07-17 20:59:14,2021-07-17 20:59:14
2068,2,0.03,2021-07-17 20:59:27,2021-07-17 20:59:27
2069,5,1,2021-07-17 21:03:49,2021-07-17 21:03:49
2070,6,1,2021-07-17 21:06:19,2021-07-17 21:06:19
2071,2,1.07,2021-07-17 21:07:55,2021-07-17 21:07:55
2072,2,1.49,2021-07-17 21:11:57,2021-07-17 21:11:57
2073,2,1.66,2021-07-17 21:13:05,2021-07-17 21:13:05
2074,3,0,2021-07-17 21:14:06,2021-07-17 21:14:06
2075,5,1,2021-07-17 21:14:18,2021-07-17 21:14:18
2076,1,6.11,2021-07-17 21:14:53,2021-07-17 21:14:53
2077,2,1.14,2021-07-17 21:16:50,2021-07-17 21:16:50
2078,4,1,2021-07-17 21:21:41,2021-07-17 21:21:41
2079,1,6.10,2021-07-17 21:22:08,2021-07-17 21:22:08
2080,3,1,2021-07-17 21:22:26,2021-07-17 21:22:26
2081,2,1.72,2021-07-17 21:27:02,2021-07-17 21:27:02
2082,2,1.16,2021-07-17 21:27:19,2021-07-17 21:27:19
2083,2,0.43,2021-07-17 21:29:27,2021-07-17 21:29:27
2084,6,0,2021-07-17 21:30:02,2021-07-17 21:30:02
2085,5,1,2021-07-17 21:33:22,2021-07-17 21:33:22
2086,5,1,2021-07-17 21:34:14,2021-07-17 21:34:14
2087,6,0,2021-07-17 21:36:11,2021-07-17 21:36:11
2088,1,5.17,2021-07-17 21:36:18,2021-07-17 21:36:18
2089,6,1,2021-07-17 21:37:58,2021-07-17 21:37:58
2090,2,0.89,2021-07-17 21:39:28,2021-07-17 21:39:28
2091,2,1.06,2021-07-17 21:39:53,2021-07-17 21:39:53
2092,1,5.48,2021-07-17 21:39:57,2021-07-17 21:39:57
2093,3,0,2021-07-17 21:40:37,2021-07-17 21:40:37
2094,1,2.86,2021-07-17 21:45:05,2021-07-17 21:45:05
2095,6,0,2021-07-17 21:45:25,2021-07-17 21:45:25
2096,4,1,2021-07-17 21:46:26,2021-07-17 21:46:26
2097,2,0.5,2021-07-17 21:54:39,2021-07-17 21:54:39
2098,3,1,2021-07-17 21:56:16,2021-07-17 21:56:16
2099,5,0,2021-07-17 21:56:53,2021-07-17 21:56:53
2100,1,6.34,2021-07-17 21:57:14,2021-07-17 21:57:14
2101,6,0,2021-07-17 21:58:43,2021-07-17 21:58:43
2102,5,0,2021-07-17 21:59:13,2021-07-17 21:59:13
2103,6,1,2021-07-17 22:00:09,2021-07-17 22:00:09
2104,1,3.98,2021-07-17 22:01:11,2021-07-17 22:01:11
